in s,C2 in V
2.892000E-06,1.41602E-01
2.895200E-06,1.12305E-01
2.898400E-06,1.51367E-01
2.901600E-06,1.70898E-01
2.904800E-06,1.61133E-01
2.908000E-06,1.41602E-01
2.911200E-06,1.61133E-01
2.914400E-06,1.70898E-01
2.917600E-06,1.41602E-01
2.920800E-06,1.31836E-01
2.924000E-06,1.41602E-01
2.927200E-06,1.61133E-01
2.930400E-06,1.41602E-01
2.933600E-06,1.41602E-01
2.936800E-06,1.80664E-01
2.940000E-06,1.51367E-01
2.943200E-06,1.22070E-01
2.946400E-06,1.12305E-01
2.949600E-06,1.41602E-01
2.952800E-06,1.41602E-01
2.956000E-06,1.41602E-01
2.959200E-06,1.41602E-01
2.962400E-06,1.51367E-01
2.965600E-06,1.41602E-01
2.968800E-06,1.51367E-01
2.972000E-06,1.41602E-01
2.975200E-06,1.80664E-01
2.978400E-06,1.61133E-01
2.981600E-06,1.51367E-01
2.984800E-06,1.51367E-01
2.988000E-06,1.51367E-01
2.991200E-06,1.70898E-01
2.994400E-06,1.22070E-01
2.997600E-06,1.41602E-01
3.000800E-06,1.70898E-01
3.004000E-06,1.70898E-01
3.007200E-06,1.61133E-01
3.010400E-06,1.31836E-01
3.013600E-06,1.70898E-01
3.016800E-06,1.22070E-01
3.020000E-06,1.41602E-01
3.023200E-06,1.41602E-01
3.026400E-06,1.41602E-01
3.029600E-06,1.22070E-01
3.032800E-06,1.41602E-01
3.036000E-06,1.12305E-01
3.039200E-06,1.70898E-01
3.042400E-06,1.51367E-01
3.045600E-06,1.70898E-01
3.048800E-06,1.31836E-01
3.052000E-06,1.70898E-01
3.055200E-06,1.51367E-01
3.058400E-06,1.80664E-01
3.061600E-06,1.70898E-01
3.064800E-06,1.90430E-01
3.068000E-06,1.41602E-01
3.071200E-06,1.70898E-01
3.074400E-06,1.70898E-01
3.077600E-06,1.70898E-01
3.080800E-06,1.41602E-01
3.084000E-06,1.41602E-01
3.087200E-06,1.31836E-01
3.090400E-06,1.41602E-01
3.093600E-06,1.51367E-01
3.096800E-06,1.61133E-01
3.100000E-06,1.12305E-01
3.103200E-06,1.51367E-01
3.106400E-06,1.61133E-01
3.109600E-06,1.90430E-01
3.112800E-06,1.12305E-01
3.116000E-06,1.90430E-01
3.119200E-06,1.70898E-01
3.122400E-06,1.70898E-01
3.125600E-06,1.80664E-01
3.128800E-06,1.80664E-01
3.132000E-06,1.61133E-01
3.135200E-06,1.41602E-01
3.138400E-06,1.80664E-01
3.141600E-06,1.22070E-01
3.144800E-06,1.70898E-01
3.148000E-06,1.51367E-01
3.151200E-06,1.70898E-01
3.154400E-06,1.90430E-01
3.157600E-06,1.41602E-01
3.160800E-06,1.51367E-01
3.164000E-06,1.61133E-01
3.167200E-06,1.51367E-01
3.170400E-06,1.41602E-01
3.173600E-06,1.51367E-01
3.176800E-06,1.41602E-01
3.180000E-06,1.51367E-01
3.183200E-06,1.61133E-01
3.186400E-06,1.70898E-01
3.189600E-06,1.61133E-01
3.192800E-06,1.61133E-01
3.196000E-06,1.41602E-01
3.199200E-06,1.70898E-01
3.202400E-06,1.70898E-01
3.205600E-06,1.41602E-01
3.208800E-06,1.41602E-01
3.212000E-06,1.51367E-01
3.215200E-06,1.41602E-01
3.218400E-06,1.70898E-01
3.221600E-06,1.41602E-01
3.224800E-06,1.70898E-01
3.228000E-06,1.31836E-01
3.231200E-06,1.70898E-01
3.234400E-06,1.70898E-01
3.237600E-06,1.61133E-01
3.240800E-06,1.41602E-01
3.244000E-06,1.51367E-01
3.247200E-06,1.51367E-01
3.250400E-06,1.41602E-01
3.253600E-06,1.51367E-01
3.256800E-06,1.80664E-01
3.260000E-06,1.41602E-01
3.263200E-06,1.41602E-01
3.266400E-06,1.70898E-01
3.269600E-06,1.80664E-01
3.272800E-06,1.51367E-01
3.276000E-06,1.80664E-01
3.279200E-06,1.70898E-01
3.282400E-06,1.80664E-01
3.285600E-06,1.31836E-01
3.288800E-06,1.51367E-01
3.292000E-06,1.41602E-01
3.295200E-06,1.61133E-01
3.298400E-06,1.41602E-01
3.301600E-06,1.70898E-01
3.304800E-06,1.51367E-01
3.308000E-06,1.90430E-01
3.311200E-06,1.80664E-01
3.314400E-06,1.51367E-01
3.317600E-06,1.41602E-01
3.320800E-06,1.80664E-01
3.324000E-06,1.61133E-01
3.327200E-06,1.70898E-01
3.330400E-06,1.80664E-01
3.333600E-06,1.80664E-01
3.336800E-06,1.51367E-01
3.340000E-06,1.51367E-01
3.343200E-06,1.51367E-01
3.346400E-06,1.70898E-01
3.349600E-06,1.80664E-01
3.352800E-06,1.51367E-01
3.356000E-06,1.41602E-01
3.359200E-06,1.41602E-01
3.362400E-06,1.80664E-01
3.365600E-06,1.51367E-01
3.368800E-06,1.51367E-01
3.372000E-06,1.61133E-01
3.375200E-06,1.80664E-01
3.378400E-06,1.80664E-01
3.381600E-06,1.80664E-01
3.384800E-06,1.80664E-01
3.388000E-06,1.61133E-01
3.391200E-06,1.70898E-01
3.394400E-06,1.70898E-01
3.397600E-06,1.51367E-01
3.400800E-06,1.51367E-01
3.404000E-06,1.61133E-01
3.407200E-06,1.51367E-01
3.410400E-06,1.41602E-01
3.413600E-06,1.70898E-01
3.416800E-06,1.80664E-01
3.420000E-06,1.31836E-01
3.423200E-06,1.51367E-01
3.426400E-06,1.70898E-01
3.429600E-06,1.41602E-01
3.432800E-06,1.70898E-01
3.436000E-06,1.90430E-01
3.439200E-06,1.41602E-01
3.442400E-06,1.61133E-01
3.445600E-06,1.61133E-01
3.448800E-06,1.41602E-01
3.452000E-06,1.70898E-01
3.455200E-06,1.70898E-01
3.458400E-06,1.90430E-01
3.461600E-06,1.41602E-01
3.464800E-06,1.41602E-01
3.468000E-06,1.80664E-01
3.471200E-06,1.70898E-01
3.474400E-06,1.61133E-01
3.477600E-06,1.41602E-01
3.480800E-06,1.51367E-01
3.484000E-06,1.41602E-01
3.487200E-06,1.70898E-01
3.490400E-06,1.41602E-01
3.493600E-06,1.51367E-01
3.496800E-06,1.70898E-01
3.500000E-06,1.51367E-01
3.503200E-06,1.70898E-01
3.506400E-06,1.70898E-01
3.509600E-06,1.61133E-01
3.512800E-06,1.41602E-01
3.516000E-06,1.80664E-01
3.519200E-06,1.41602E-01
3.522400E-06,1.41602E-01
3.525600E-06,1.90430E-01
3.528800E-06,1.70898E-01
3.532000E-06,1.80664E-01
3.535200E-06,2.00195E-01
3.538400E-06,1.70898E-01
3.541600E-06,1.80664E-01
3.544800E-06,2.00195E-01
3.548000E-06,1.80664E-01
3.551200E-06,1.80664E-01
3.554400E-06,1.41602E-01
3.557600E-06,1.51367E-01
3.560800E-06,1.61133E-01
3.564000E-06,1.70898E-01
3.567200E-06,1.80664E-01
3.570400E-06,1.41602E-01
3.573600E-06,1.61133E-01
3.576800E-06,2.00195E-01
3.580000E-06,1.51367E-01
3.583200E-06,1.51367E-01
3.586400E-06,1.70898E-01
3.589600E-06,2.09961E-01
3.592800E-06,1.61133E-01
3.596000E-06,1.61133E-01
3.599200E-06,1.70898E-01
3.602400E-06,1.51367E-01
3.605600E-06,1.70898E-01
3.608800E-06,1.70898E-01
3.612000E-06,1.80664E-01
3.615200E-06,1.51367E-01
3.618400E-06,1.90430E-01
3.621600E-06,1.51367E-01
3.624800E-06,1.31836E-01
3.628000E-06,1.70898E-01
3.631200E-06,1.61133E-01
3.634400E-06,1.90430E-01
3.637600E-06,1.61133E-01
3.640800E-06,1.70898E-01
3.644000E-06,1.51367E-01
3.647200E-06,1.61133E-01
3.650400E-06,1.80664E-01
3.653600E-06,1.80664E-01
3.656800E-06,1.80664E-01
3.660000E-06,2.00195E-01
3.663200E-06,1.80664E-01
3.666400E-06,1.80664E-01
3.669600E-06,1.51367E-01
3.672800E-06,1.80664E-01
3.676000E-06,1.70898E-01
3.679200E-06,2.00195E-01
3.682400E-06,1.31836E-01
3.685600E-06,1.80664E-01
3.688800E-06,1.70898E-01
3.692000E-06,2.00195E-01
3.695200E-06,1.51367E-01
3.698400E-06,1.90430E-01
3.701600E-06,1.51367E-01
3.704800E-06,1.80664E-01
3.708000E-06,1.61133E-01
3.711200E-06,1.70898E-01
3.714400E-06,1.80664E-01
3.717600E-06,1.80664E-01
3.720800E-06,1.80664E-01
3.724000E-06,1.70898E-01
3.727200E-06,1.80664E-01
3.730400E-06,1.41602E-01
3.733600E-06,1.70898E-01
3.736800E-06,1.41602E-01
3.740000E-06,1.80664E-01
3.743200E-06,1.70898E-01
3.746400E-06,1.41602E-01
3.749600E-06,1.90430E-01
3.752800E-06,2.00195E-01
3.756000E-06,2.00195E-01
3.759200E-06,1.51367E-01
3.762400E-06,1.70898E-01
3.765600E-06,1.61133E-01
3.768800E-06,1.80664E-01
3.772000E-06,1.80664E-01
3.775200E-06,1.90430E-01
3.778400E-06,2.09961E-01
3.781600E-06,1.90430E-01
3.784800E-06,1.90430E-01
3.788000E-06,1.70898E-01
3.791200E-06,1.61133E-01
3.794400E-06,2.00195E-01
3.797600E-06,1.80664E-01
3.800800E-06,1.41602E-01
3.804000E-06,1.70898E-01
3.807200E-06,1.70898E-01
3.810400E-06,1.80664E-01
3.813600E-06,1.61133E-01
3.816800E-06,1.70898E-01
3.820000E-06,2.00195E-01
3.823200E-06,1.80664E-01
3.826400E-06,2.00195E-01
3.829600E-06,1.90430E-01
3.832800E-06,1.61133E-01
3.836000E-06,1.61133E-01
3.839200E-06,1.61133E-01
3.842400E-06,1.80664E-01
3.845600E-06,1.70898E-01
3.848800E-06,1.51367E-01
3.852000E-06,2.00195E-01
3.855200E-06,1.70898E-01
3.858400E-06,1.41602E-01
3.861600E-06,1.51367E-01
3.864800E-06,1.41602E-01
3.868000E-06,1.80664E-01
3.871200E-06,1.90430E-01
3.874400E-06,1.80664E-01
3.877600E-06,1.80664E-01
3.880800E-06,1.41602E-01
3.884000E-06,2.00195E-01
3.887200E-06,1.70898E-01
3.890400E-06,1.90430E-01
3.893600E-06,2.00195E-01
3.896800E-06,1.70898E-01
3.900000E-06,1.80664E-01
3.903200E-06,1.80664E-01
3.906400E-06,1.80664E-01
3.909600E-06,1.41602E-01
3.912800E-06,1.80664E-01
3.916000E-06,1.90430E-01
3.919200E-06,1.90430E-01
3.922400E-06,2.00195E-01
3.925600E-06,1.41602E-01
3.928800E-06,1.70898E-01
3.932000E-06,1.51367E-01
3.935200E-06,1.70898E-01
3.938400E-06,1.90430E-01
3.941600E-06,1.80664E-01
3.944800E-06,1.51367E-01
3.948000E-06,1.90430E-01
3.951200E-06,1.70898E-01
3.954400E-06,1.61133E-01
3.957600E-06,2.19727E-01
3.960800E-06,1.70898E-01
3.964000E-06,1.61133E-01
3.967200E-06,1.51367E-01
3.970400E-06,1.80664E-01
3.973600E-06,1.80664E-01
3.976800E-06,1.61133E-01
3.980000E-06,2.00195E-01
3.983200E-06,2.09961E-01
3.986400E-06,1.51367E-01
3.989600E-06,1.90430E-01
3.992800E-06,1.80664E-01
3.996000E-06,1.80664E-01
3.999200E-06,1.51367E-01
4.002400E-06,1.61133E-01
4.005600E-06,2.00195E-01
4.008800E-06,1.61133E-01
4.012000E-06,2.00195E-01
4.015200E-06,1.70898E-01
4.018400E-06,1.70898E-01
4.021600E-06,1.80664E-01
4.024800E-06,2.00195E-01
4.028000E-06,1.80664E-01
4.031200E-06,1.70898E-01
4.034400E-06,1.70898E-01
4.037600E-06,2.00195E-01
4.040800E-06,1.80664E-01
4.044000E-06,1.80664E-01
4.047200E-06,1.61133E-01
4.050400E-06,1.70898E-01
4.053600E-06,1.51367E-01
4.056800E-06,1.70898E-01
4.060000E-06,1.80664E-01
4.063200E-06,1.80664E-01
4.066400E-06,1.70898E-01
4.069600E-06,2.00195E-01
4.072800E-06,1.80664E-01
4.076000E-06,1.90430E-01
4.079200E-06,1.70898E-01
4.082400E-06,1.80664E-01
4.085600E-06,2.00195E-01
4.088800E-06,1.70898E-01
4.092000E-06,1.80664E-01
4.095200E-06,1.90430E-01
4.098400E-06,1.90430E-01
4.101600E-06,1.70898E-01
4.104800E-06,1.61133E-01
4.108000E-06,1.80664E-01
4.111200E-06,2.00195E-01
4.114400E-06,1.80664E-01
4.117600E-06,1.70898E-01
4.120800E-06,2.09961E-01
4.124000E-06,1.90430E-01
4.127200E-06,1.90430E-01
4.130400E-06,2.00195E-01
4.133600E-06,2.00195E-01
4.136800E-06,2.00195E-01
4.140000E-06,1.61133E-01
4.143200E-06,1.61133E-01
4.146400E-06,1.80664E-01
4.149600E-06,2.00195E-01
4.152800E-06,1.70898E-01
4.156000E-06,1.80664E-01
4.159200E-06,1.90430E-01
4.162400E-06,1.70898E-01
4.165600E-06,1.80664E-01
4.168800E-06,2.00195E-01
4.172000E-06,1.70898E-01
4.175200E-06,1.90430E-01
4.178400E-06,1.90430E-01
4.181600E-06,2.00195E-01
4.184800E-06,2.00195E-01
4.188000E-06,1.80664E-01
4.191200E-06,2.00195E-01
4.194400E-06,1.80664E-01
4.197600E-06,2.09961E-01
4.200800E-06,2.19727E-01
4.204000E-06,1.80664E-01
4.207200E-06,1.80664E-01
4.210400E-06,2.00195E-01
4.213600E-06,1.70898E-01
4.216800E-06,2.00195E-01
4.220000E-06,1.90430E-01
4.223200E-06,2.00195E-01
4.226400E-06,1.51367E-01
4.229600E-06,2.09961E-01
4.232800E-06,1.90430E-01
4.236000E-06,1.80664E-01
4.239200E-06,1.51367E-01
4.242400E-06,2.00195E-01
4.245600E-06,1.80664E-01
4.248800E-06,2.09961E-01
4.252000E-06,1.90430E-01
4.255200E-06,2.09961E-01
4.258400E-06,2.00195E-01
4.261600E-06,1.70898E-01
4.264800E-06,1.80664E-01
4.268000E-06,2.00195E-01
4.271200E-06,2.09961E-01
4.274400E-06,2.00195E-01
4.277600E-06,1.90430E-01
4.280800E-06,1.90430E-01
4.284000E-06,2.00195E-01
4.287200E-06,2.00195E-01
4.290400E-06,2.09961E-01
4.293600E-06,2.09961E-01
4.296800E-06,2.09961E-01
4.300000E-06,1.90430E-01
4.303200E-06,2.09961E-01
4.306400E-06,2.00195E-01
4.309600E-06,1.70898E-01
4.312800E-06,1.80664E-01
4.316000E-06,1.80664E-01
4.319200E-06,1.90430E-01
4.322400E-06,1.80664E-01
4.325600E-06,2.00195E-01
4.328800E-06,1.51367E-01
4.332000E-06,1.90430E-01
4.335200E-06,1.80664E-01
4.338400E-06,2.19727E-01
4.341600E-06,2.09961E-01
4.344800E-06,2.00195E-01
4.348000E-06,1.80664E-01
4.351200E-06,2.00195E-01
4.354400E-06,1.80664E-01
4.357600E-06,2.00195E-01
4.360800E-06,2.09961E-01
4.364000E-06,1.90430E-01
4.367200E-06,2.09961E-01
4.370400E-06,2.19727E-01
4.373600E-06,1.80664E-01
4.376800E-06,2.09961E-01
4.380000E-06,2.19727E-01
4.383200E-06,1.90430E-01
4.386400E-06,2.00195E-01
4.389600E-06,1.80664E-01
4.392800E-06,1.51367E-01
4.396000E-06,1.90430E-01
4.399200E-06,2.19727E-01
4.402400E-06,2.09961E-01
4.405600E-06,1.80664E-01
4.408800E-06,2.09961E-01
4.412000E-06,2.19727E-01
4.415200E-06,1.90430E-01
4.418400E-06,2.19727E-01
4.421600E-06,1.80664E-01
4.424800E-06,2.09961E-01
4.428000E-06,2.00195E-01
4.431200E-06,1.80664E-01
4.434400E-06,1.80664E-01
4.437600E-06,1.61133E-01
4.440800E-06,1.80664E-01
4.444000E-06,1.80664E-01
4.447200E-06,1.90430E-01
4.450400E-06,1.80664E-01
4.453600E-06,1.80664E-01
4.456800E-06,2.09961E-01
4.460000E-06,2.09961E-01
4.463200E-06,2.09961E-01
4.466400E-06,2.00195E-01
4.469600E-06,2.19727E-01
4.472800E-06,2.09961E-01
4.476000E-06,2.09961E-01
4.479200E-06,2.19727E-01
4.482400E-06,2.19727E-01
4.485600E-06,1.80664E-01
4.488800E-06,1.80664E-01
4.492000E-06,1.80664E-01
4.495200E-06,2.19727E-01
4.498400E-06,2.00195E-01
4.501600E-06,1.80664E-01
4.504800E-06,2.09961E-01
4.508000E-06,2.39258E-01
4.511200E-06,1.70898E-01
4.514400E-06,2.39258E-01
4.517600E-06,2.09961E-01
4.520800E-06,1.80664E-01
4.524000E-06,1.80664E-01
4.527200E-06,1.70898E-01
4.530400E-06,1.51367E-01
4.533600E-06,1.80664E-01
4.536800E-06,2.19727E-01
4.540000E-06,2.00195E-01
4.543200E-06,1.70898E-01
4.546400E-06,1.90430E-01
4.549600E-06,2.00195E-01
4.552800E-06,2.09961E-01
4.556000E-06,2.19727E-01
4.559200E-06,2.00195E-01
4.562400E-06,2.00195E-01
4.565600E-06,1.90430E-01
4.568800E-06,2.00195E-01
4.572000E-06,2.09961E-01
4.575200E-06,1.90430E-01
4.578400E-06,1.90430E-01
4.581600E-06,1.80664E-01
4.584800E-06,1.80664E-01
4.588000E-06,2.09961E-01
4.591200E-06,1.80664E-01
4.594400E-06,2.00195E-01
4.597600E-06,2.00195E-01
4.600800E-06,2.19727E-01
4.604000E-06,2.19727E-01
4.607200E-06,2.00195E-01
4.610400E-06,2.09961E-01
4.613600E-06,2.19727E-01
4.616800E-06,2.29492E-01
4.620000E-06,2.09961E-01
4.623200E-06,2.19727E-01
4.626400E-06,2.00195E-01
4.629600E-06,2.09961E-01
4.632800E-06,1.90430E-01
4.636000E-06,1.80664E-01
4.639200E-06,2.09961E-01
4.642400E-06,2.09961E-01
4.645600E-06,2.19727E-01
4.648800E-06,2.09961E-01
4.652000E-06,2.09961E-01
4.655200E-06,1.90430E-01
4.658400E-06,2.00195E-01
4.661600E-06,2.09961E-01
4.664800E-06,1.90430E-01
4.668000E-06,1.90430E-01
4.671200E-06,2.19727E-01
4.674400E-06,2.09961E-01
4.677600E-06,1.90430E-01
4.680800E-06,2.00195E-01
4.684000E-06,1.90430E-01
4.687200E-06,1.51367E-01
4.690400E-06,1.90430E-01
4.693600E-06,2.39258E-01
4.696800E-06,2.09961E-01
4.700000E-06,1.80664E-01
4.703200E-06,2.29492E-01
4.706400E-06,2.09961E-01
4.709600E-06,1.90430E-01
4.712800E-06,2.19727E-01
4.716000E-06,1.90430E-01
4.719200E-06,2.00195E-01
4.722400E-06,2.19727E-01
4.725600E-06,1.90430E-01
4.728800E-06,2.19727E-01
4.732000E-06,2.19727E-01
4.735200E-06,2.09961E-01
4.738400E-06,2.00195E-01
4.741600E-06,2.00195E-01
4.744800E-06,2.00195E-01
4.748000E-06,2.00195E-01
4.751200E-06,2.00195E-01
4.754400E-06,2.39258E-01
4.757600E-06,2.09961E-01
4.760800E-06,1.90430E-01
4.764000E-06,2.29492E-01
4.767200E-06,2.09961E-01
4.770400E-06,1.80664E-01
4.773600E-06,2.00195E-01
4.776800E-06,2.19727E-01
4.780000E-06,2.09961E-01
4.783200E-06,2.00195E-01
4.786400E-06,2.19727E-01
4.789600E-06,1.80664E-01
4.792800E-06,2.09961E-01
4.796000E-06,2.09961E-01
4.799200E-06,2.00195E-01
4.802400E-06,2.39258E-01
4.805600E-06,2.19727E-01
4.808800E-06,2.00195E-01
4.812000E-06,2.19727E-01
4.815200E-06,2.09961E-01
4.818400E-06,2.19727E-01
4.821600E-06,1.80664E-01
4.824800E-06,1.90430E-01
4.828000E-06,2.09961E-01
4.831200E-06,2.09961E-01
4.834400E-06,2.09961E-01
4.837600E-06,1.90430E-01
4.840800E-06,2.09961E-01
4.844000E-06,2.09961E-01
4.847200E-06,2.19727E-01
4.850400E-06,2.19727E-01
4.853600E-06,2.09961E-01
4.856800E-06,2.00195E-01
4.860000E-06,2.19727E-01
4.863200E-06,2.19727E-01
4.866400E-06,2.19727E-01
4.869600E-06,2.19727E-01
4.872800E-06,2.39258E-01
4.876000E-06,2.19727E-01
4.879200E-06,1.90430E-01
4.882400E-06,2.19727E-01
4.885600E-06,2.09961E-01
4.888800E-06,2.09961E-01
4.892000E-06,1.90430E-01
4.895200E-06,1.80664E-01
4.898400E-06,2.19727E-01
4.901600E-06,2.29492E-01
4.904800E-06,1.90430E-01
4.908000E-06,2.00195E-01
4.911200E-06,1.90430E-01
4.914400E-06,2.19727E-01
4.917600E-06,2.09961E-01
4.920800E-06,1.90430E-01
4.924000E-06,2.00195E-01
4.927200E-06,2.29492E-01
4.930400E-06,2.09961E-01
4.933600E-06,1.80664E-01
4.936800E-06,2.39258E-01
4.940000E-06,1.90430E-01
4.943200E-06,2.09961E-01
4.946400E-06,1.70898E-01
4.949600E-06,2.19727E-01
4.952800E-06,1.80664E-01
4.956000E-06,1.70898E-01
4.959200E-06,2.49023E-01
4.962400E-06,1.90430E-01
4.965600E-06,2.39258E-01
4.968800E-06,2.09961E-01
4.972000E-06,2.19727E-01
4.975200E-06,2.00195E-01
4.978400E-06,2.09961E-01
4.981600E-06,2.09961E-01
4.984800E-06,1.90430E-01
4.988000E-06,2.09961E-01
4.991200E-06,2.09961E-01
4.994400E-06,1.80664E-01
4.997600E-06,1.90430E-01
5.000800E-06,2.09961E-01
5.004000E-06,2.09961E-01
5.007200E-06,2.29492E-01
5.010400E-06,2.09961E-01
5.013600E-06,2.19727E-01
5.016800E-06,2.09961E-01
5.020000E-06,2.09961E-01
5.023200E-06,2.19727E-01
5.026400E-06,2.19727E-01
5.029600E-06,2.19727E-01
5.032800E-06,2.09961E-01
5.036000E-06,2.00195E-01
5.039200E-06,2.39258E-01
5.042400E-06,2.00195E-01
5.045600E-06,2.19727E-01
5.048800E-06,2.19727E-01
5.052000E-06,2.00195E-01
5.055200E-06,2.09961E-01
5.058400E-06,2.19727E-01
5.061600E-06,2.00195E-01
5.064800E-06,2.19727E-01
5.068000E-06,2.29492E-01
5.071200E-06,2.39258E-01
5.074400E-06,1.90430E-01
5.077600E-06,2.09961E-01
5.080800E-06,2.49023E-01
5.084000E-06,2.00195E-01
5.087200E-06,2.19727E-01
5.090400E-06,2.19727E-01
5.093600E-06,2.19727E-01
5.096800E-06,2.00195E-01
5.100000E-06,2.19727E-01
5.103200E-06,2.19727E-01
5.106400E-06,2.00195E-01
5.109600E-06,2.19727E-01
5.112800E-06,2.09961E-01
5.116000E-06,2.29492E-01
5.119200E-06,2.39258E-01
5.122400E-06,2.19727E-01
5.125600E-06,2.49023E-01
5.128800E-06,2.29492E-01
5.132000E-06,2.49023E-01
5.135200E-06,2.19727E-01
5.138400E-06,2.19727E-01
5.141600E-06,2.19727E-01
5.144800E-06,2.00195E-01
5.148000E-06,2.39258E-01
5.151200E-06,2.09961E-01
5.154400E-06,2.19727E-01
5.157600E-06,2.09961E-01
5.160800E-06,1.80664E-01
5.164000E-06,2.39258E-01
5.167200E-06,2.09961E-01
5.170400E-06,1.90430E-01
5.173600E-06,2.29492E-01
5.176800E-06,2.09961E-01
5.180000E-06,2.09961E-01
5.183200E-06,2.19727E-01
5.186400E-06,2.09961E-01
5.189600E-06,2.19727E-01
5.192800E-06,2.39258E-01
5.196000E-06,2.29492E-01
5.199200E-06,2.19727E-01
5.202400E-06,2.09961E-01
5.205600E-06,2.19727E-01
5.208800E-06,2.49023E-01
5.212000E-06,2.19727E-01
5.215200E-06,2.09961E-01
5.218400E-06,1.80664E-01
5.221600E-06,2.19727E-01
5.224800E-06,2.19727E-01
5.228000E-06,1.90430E-01
5.231200E-06,1.90430E-01
5.234400E-06,2.00195E-01
5.237600E-06,2.19727E-01
5.240800E-06,2.29492E-01
5.244000E-06,1.90430E-01
5.247200E-06,2.09961E-01
5.250400E-06,1.80664E-01
5.253600E-06,2.78320E-01
5.256800E-06,2.29492E-01
5.260000E-06,1.90430E-01
5.263200E-06,2.09961E-01
5.266400E-06,2.49023E-01
5.269600E-06,2.39258E-01
5.272800E-06,2.58789E-01
5.276000E-06,2.09961E-01
5.279200E-06,2.29492E-01
5.282400E-06,2.19727E-01
5.285600E-06,2.19727E-01
5.288800E-06,2.09961E-01
5.292000E-06,2.39258E-01
5.295200E-06,2.00195E-01
5.298400E-06,2.19727E-01
5.301600E-06,2.19727E-01
5.304800E-06,2.00195E-01
5.308000E-06,2.39258E-01
5.311200E-06,2.19727E-01
5.314400E-06,2.29492E-01
5.317600E-06,2.29492E-01
5.320800E-06,2.39258E-01
5.324000E-06,2.00195E-01
5.327200E-06,2.19727E-01
5.330400E-06,2.19727E-01
5.333600E-06,2.09961E-01
5.336800E-06,2.29492E-01
5.340000E-06,2.09961E-01
5.343200E-06,2.19727E-01
5.346400E-06,2.29492E-01
5.349600E-06,2.19727E-01
5.352800E-06,2.29492E-01
5.356000E-06,2.19727E-01
5.359200E-06,2.39258E-01
5.362400E-06,2.49023E-01
5.365600E-06,2.29492E-01
5.368800E-06,2.39258E-01
5.372000E-06,2.19727E-01
5.375200E-06,2.29492E-01
5.378400E-06,2.29492E-01
5.381600E-06,2.58789E-01
5.384800E-06,2.49023E-01
5.388000E-06,2.49023E-01
5.391200E-06,2.39258E-01
5.394400E-06,2.49023E-01
5.397600E-06,2.19727E-01
5.400800E-06,2.29492E-01
5.404000E-06,2.29492E-01
5.407200E-06,1.90430E-01
5.410400E-06,2.49023E-01
5.413600E-06,2.19727E-01
5.416800E-06,2.19727E-01
5.420000E-06,2.49023E-01
5.423200E-06,1.90430E-01
5.426400E-06,2.58789E-01
5.429600E-06,1.90430E-01
5.432800E-06,2.49023E-01
5.436000E-06,2.39258E-01
5.439200E-06,2.19727E-01
5.442400E-06,2.19727E-01
5.445600E-06,1.90430E-01
5.448800E-06,2.29492E-01
5.452000E-06,2.49023E-01
5.455200E-06,2.49023E-01
5.458400E-06,2.39258E-01
5.461600E-06,2.09961E-01
5.464800E-06,2.58789E-01
5.468000E-06,2.00195E-01
5.471200E-06,2.49023E-01
5.474400E-06,2.00195E-01
5.477600E-06,2.39258E-01
5.480800E-06,2.19727E-01
5.484000E-06,2.19727E-01
5.487200E-06,2.09961E-01
5.490400E-06,2.29492E-01
5.493600E-06,2.19727E-01
5.496800E-06,2.29492E-01
5.500000E-06,2.49023E-01
5.503200E-06,2.49023E-01
5.506400E-06,2.39258E-01
5.509600E-06,2.19727E-01
5.512800E-06,2.09961E-01
5.516000E-06,2.58789E-01
5.519200E-06,2.39258E-01
5.522400E-06,2.49023E-01
5.525600E-06,2.29492E-01
5.528800E-06,2.09961E-01
5.532000E-06,2.49023E-01
5.535200E-06,2.19727E-01
5.538400E-06,2.29492E-01
5.541600E-06,2.19727E-01
5.544800E-06,2.29492E-01
5.548000E-06,2.19727E-01
5.551200E-06,2.39258E-01
5.554400E-06,2.19727E-01
5.557600E-06,2.39258E-01
5.560800E-06,2.49023E-01
5.564000E-06,2.49023E-01
5.567200E-06,2.19727E-01
5.570400E-06,2.29492E-01
5.573600E-06,2.00195E-01
5.576800E-06,2.29492E-01
5.580000E-06,2.09961E-01
5.583200E-06,2.19727E-01
5.586400E-06,2.58789E-01
5.589600E-06,2.29492E-01
5.592800E-06,2.39258E-01
5.596000E-06,2.29492E-01
5.599200E-06,2.29492E-01
5.602400E-06,2.19727E-01
5.605600E-06,2.49023E-01
5.608800E-06,2.39258E-01
5.612000E-06,2.49023E-01
5.615200E-06,2.39258E-01
5.618400E-06,2.19727E-01
5.621600E-06,2.58789E-01
5.624800E-06,2.49023E-01
5.628000E-06,2.19727E-01
5.631200E-06,2.49023E-01
5.634400E-06,2.19727E-01
5.637600E-06,2.19727E-01
5.640800E-06,2.19727E-01
5.644000E-06,2.49023E-01
5.647200E-06,2.29492E-01
5.650400E-06,2.29492E-01
5.653600E-06,2.09961E-01
5.656800E-06,2.19727E-01
5.660000E-06,2.49023E-01
5.663200E-06,2.19727E-01
5.666400E-06,2.39258E-01
5.669600E-06,2.39258E-01
5.672800E-06,2.09961E-01
5.676000E-06,2.49023E-01
5.679200E-06,2.49023E-01
5.682400E-06,2.49023E-01
5.685600E-06,2.39258E-01
